number,degradation_on_density_high_level_smells,degradation_on_density_low_level_smells,degradation_on_diversity_high_level_smells,degradation_on_diversity_low_level_smells
2128,False,False,False,False
2129,False,False,False,False
2135,False,False,False,False
2137,True,True,False,False
2139,False,True,False,False
2140,False,False,False,False
2141,False,False,False,False
2146,False,True,False,False
2148,True,False,False,False
2149,False,False,False,False
2150,False,False,False,False
2155,False,False,False,False
2159,False,False,False,False
2162,True,True,False,False
2163,False,False,False,False
2164,False,False,False,False
2167,False,True,False,False
2168,False,False,False,False
2173,True,True,False,False
2174,True,False,False,False
2176,True,False,False,False
2177,True,True,False,False
2180,False,False,False,False
2181,False,False,False,False
2182,False,False,False,False
2183,False,False,False,False
2184,False,True,False,False
2185,False,True,False,False
2186,True,True,False,False
2187,False,False,False,False
2188,False,False,False,False
2189,False,False,False,False
2192,False,False,False,False
2195,False,True,False,False
2197,False,False,False,False
2207,False,False,False,False
2208,False,True,False,False
2211,False,False,False,False
2212,False,False,False,False
2215,False,False,False,False
2220,False,False,False,False
2224,False,True,False,False
2226,False,True,False,False
2227,False,False,False,False
2235,False,True,False,False
2241,False,False,False,False
2244,False,False,False,False
2246,False,False,False,False
2250,False,False,False,False
2251,False,False,False,False
2252,False,False,False,False
2253,False,False,False,False
2255,False,True,False,False
2256,False,False,False,False
2275,False,True,False,False
2276,True,True,False,False
2285,True,True,False,False
2286,False,False,False,False
2293,False,False,False,False
2299,False,True,False,False
2302,False,True,False,False
2304,True,False,False,False
2307,False,True,False,False
2317,False,True,False,False
2319,False,True,False,False
2324,True,True,False,False
2325,False,True,False,False
2330,False,False,False,False
2332,False,False,False,False
2343,False,False,False,False
2345,False,False,False,False
2347,False,False,False,False
2353,True,True,False,False
2355,False,False,False,False
2356,False,True,False,False
2358,False,True,False,False
2360,False,True,False,False
2366,False,True,False,False
2371,False,False,False,False
2377,False,False,False,False
2388,False,True,False,False
2391,False,False,False,False
2403,False,False,False,False
2406,False,False,False,False
2417,False,True,False,False
2421,False,True,False,False
2428,False,True,False,False
2430,False,False,False,False
2438,True,True,False,False
2445,True,True,False,False
2446,False,True,False,False
2454,False,False,False,False
2467,False,True,False,False
2471,False,False,False,False
2473,False,False,False,False
2479,False,True,False,False
2493,False,False,False,False
2494,True,True,False,False
2495,False,False,False,False
2496,False,False,False,False
2499,False,False,False,False
2502,False,False,False,False
2507,False,False,False,False
2520,False,False,False,False
2523,False,False,False,False
2528,False,False,False,False
2529,False,False,False,False
2538,False,False,False,False
2539,False,True,False,False
2540,True,True,False,False
2544,True,True,False,False
2552,True,True,False,False
2555,False,True,False,False
2559,False,True,False,False
2571,True,True,False,False
2572,False,False,False,False
2574,False,True,False,False
2583,False,True,False,False
2586,False,False,False,False
2587,False,True,False,False
2594,False,False,False,False
2595,False,False,False,False
2596,False,False,False,False
2601,False,True,False,False
2602,False,False,False,False
2614,True,True,False,False
2615,False,False,False,False
2617,True,False,False,False
2638,True,True,False,False
2639,True,True,False,False
2642,False,False,False,False
2643,False,True,False,False
2645,False,False,False,False
2647,False,True,False,False
2648,True,True,True,False
2656,False,False,False,False
2657,False,True,False,False
2658,False,False,False,False
2659,False,False,False,False
2660,False,False,False,False
2661,False,True,False,False
2664,True,False,False,False
2665,False,False,False,False
2666,False,False,False,False
2673,False,False,False,False
2684,False,False,False,False
2685,False,False,False,False
2686,False,True,False,False
2688,False,False,False,False
2689,False,True,False,False
2690,False,False,False,False
2692,False,False,False,False
2695,False,False,False,False
2697,False,False,False,False
2702,False,True,False,False
2703,False,True,False,False
2708,False,False,False,False
2710,False,False,False,False
2711,False,False,False,False
2712,False,False,False,False
2713,False,False,False,False
2714,False,False,False,False
2716,False,False,False,False
2717,False,True,False,False
2721,False,False,False,False
2722,False,False,False,False
2727,False,True,False,False
2741,False,False,False,False
2744,True,True,False,False
2750,True,True,False,False
2751,False,False,False,False
2758,False,False,False,False
2763,False,False,False,False
2765,True,True,False,False
2790,False,False,False,False
2800,False,False,False,False
2804,True,True,False,False
2806,False,False,False,False
2816,False,False,False,False
2818,False,True,False,False
2823,True,True,False,False
2831,False,False,False,False
2833,False,True,False,False
2835,False,False,False,False
2838,False,True,False,False
2841,False,True,False,False
2852,True,False,False,False
2853,False,False,False,False
2855,False,False,False,False
2858,False,False,False,False
2862,True,False,False,False
2863,False,False,False,False
2864,False,False,False,False
2865,False,True,False,False
2866,False,False,False,False
2868,False,False,False,False
2871,False,False,False,False
2872,False,True,False,False
2873,False,False,False,False
2875,False,False,False,False
2899,False,False,False,False
2904,False,False,False,False
2905,False,True,False,False
2907,False,False,False,False
2917,False,False,False,False
2926,False,True,False,False
2927,False,True,False,False
2935,True,True,True,False
2936,False,False,False,False
2953,False,False,False,False
2955,False,False,False,False
2956,False,False,False,False
2957,False,True,False,False
2959,True,True,False,False
2972,False,False,False,False
2973,False,False,False,False
2974,False,False,False,False
2978,False,False,False,False
2979,False,False,False,False
2989,False,False,False,False
2990,False,False,False,False
2991,False,False,False,False
2992,True,True,False,False
2995,False,False,False,False
2996,False,True,False,False
2999,False,True,False,False
3000,False,True,False,False
3001,False,False,False,False
3005,True,True,False,False
3008,False,False,False,False
3013,True,True,False,False
3014,False,True,False,False
3015,False,False,False,False
3018,False,False,False,False
3025,True,True,False,False
3026,False,True,False,False
3029,False,True,False,False
3030,False,False,False,False
3031,False,True,False,False
3032,False,True,False,False
3033,False,True,False,False
3057,False,True,False,False
3058,False,False,False,False
3059,False,False,False,False
3060,False,False,False,False
3066,False,False,False,False
3067,False,False,False,False
3068,False,False,False,False
3069,False,True,False,False
3078,False,False,False,False
3080,False,False,False,False
3089,False,False,False,False
3091,True,True,False,False
3092,False,False,False,False
3095,False,False,False,False
3100,False,False,False,False
3108,False,False,False,False
3120,False,True,False,False
3125,False,False,False,False
3126,False,False,False,False
3127,False,False,False,False
3134,False,False,False,False
3137,True,False,False,False
3139,False,False,False,False
3140,False,True,False,False
3142,False,False,False,False
3143,False,False,False,False
3147,False,True,False,False
3148,False,True,False,False
3149,True,True,False,False
3159,True,True,False,False
3161,False,False,False,False
3206,True,False,False,False
3207,True,True,False,False
3208,False,False,False,False
3210,False,False,False,False
3212,False,False,False,False
3218,True,True,False,False
3229,False,False,False,False
3232,False,False,False,False
3237,True,True,False,False
3241,False,True,False,False
3242,False,False,False,False
3257,False,False,False,False
3263,False,True,False,False
3272,False,True,False,False
3281,False,False,False,False
3282,False,False,False,False
3283,False,False,False,False
3284,False,False,False,False
3285,False,False,False,False
3286,False,False,False,False
3287,False,False,False,False
3293,False,False,False,False
3315,False,False,False,False
3316,False,False,False,False
3326,False,False,False,False
3327,False,False,False,False
3330,False,False,False,False
3331,False,True,False,False
3332,False,False,False,False
3335,False,False,False,False
3341,True,True,False,False
3346,False,False,False,False
3350,False,True,False,False
3351,False,False,False,False
3352,False,False,False,False
3353,False,True,False,False
3354,False,False,False,False
3370,False,True,False,False
3377,False,True,False,False
3398,False,False,False,False
3399,False,True,False,False
3408,False,False,False,False
3410,True,True,False,False
3413,False,False,False,False
3415,False,False,False,False
3419,False,True,False,False
3421,False,False,False,False
3425,False,True,False,False
